playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
hentgpa01,1993,WS,TOR,AL,1,0,1,1,0,0,0,18,5,1,0,3,6,0.227,1.5,0,0,0,0,25,0,1,0,0,1
hernaro01,1993,ALCS,CHA,AL,0,0,4,0,0,0,1,12,4,0,0,0,1,0.267,0,0,0,0,0,15,4,0,0,0,1
jacksda02,1993,NLCS,PHI,NL,1,0,1,1,0,0,0,23,9,1,0,2,6,0.3,1.17,0,0,1,0,34,0,1,1,0,0
jacksda02,1993,WS,PHI,NL,0,1,1,1,0,0,0,15,6,4,1,1,1,0.3,7.2,0,0,0,0,22,0,4,0,1,0
leiteal01,1993,ALCS,TOR,AL,0,0,2,0,0,0,0,8,4,1,0,2,2,0.364,3.38,1,0,0,0,13,0,1,0,0,1
leiteal01,1993,WS,TOR,AL,1,0,3,0,0,0,0,21,12,6,2,2,5,0.375,7.71,0,0,0,0,35,0,6,0,1,1
maddugr01,1993,NLCS,ATL,NL,1,1,2,2,0,0,0,38,11,7,2,7,11,0.224,4.97,1,0,0,0,58,0,8,2,0,0
masonro01,1993,NLCS,PHI,NL,0,0,2,0,0,0,0,9,1,0,0,0,2,0.091,0,0,0,0,0,11,0,0,0,0,0
masonro01,1993,WS,PHI,NL,0,0,4,0,0,0,0,23,4,1,0,1,7,0.148,1.17,0,0,0,0,28,1,1,0,0,0
mccaski01,1993,ALCS,CHA,AL,0,0,3,0,0,0,0,11,3,0,0,1,3,0.214,0,0,0,0,0,15,1,0,0,0,0
mcdowja01,1993,ALCS,CHA,AL,0,2,2,2,0,0,0,27,18,10,1,5,5,0.409,10,0,1,0,0,50,0,10,0,1,0
mcmicgr01,1993,NLCS,ATL,NL,0,1,4,0,0,0,0,12,7,3,1,2,1,0.368,6.75,1,0,0,0,21,2,3,0,0,0
merckke01,1993,NLCS,ATL,NL,0,0,5,0,0,0,0,15,3,1,0,2,4,0.176,1.8,0,0,0,0,19,0,1,0,0,0
mulhote01,1993,NLCS,PHI,NL,0,1,1,1,0,0,0,15,9,4,0,1,2,0.391,7.2,0,0,0,0,24,0,5,0,0,0
mulhote01,1993,WS,PHI,NL,1,0,2,2,0,0,0,32,14,8,2,3,5,0.326,6.75,0,0,0,0,48,0,8,0,2,0
radinsc01,1993,ALCS,CHA,AL,0,0,4,0,0,0,0,5,3,2,1,1,1,0.333,10.8,0,0,0,0,10,0,4,0,0,0
riverbe01,1993,NLCS,PHI,NL,0,0,1,0,0,0,0,6,1,1,1,1,2,0.143,4.5,0,0,0,0,8,0,1,0,0,0
riverbe01,1993,WS,PHI,NL,0,0,1,0,0,0,0,4,4,4,0,2,3,0.571,27,0,0,0,0,10,0,4,0,1,0
schilcu01,1993,NLCS,PHI,NL,0,0,2,2,0,0,0,48,11,3,0,5,19,0.193,1.69,0,0,0,0,63,0,4,0,1,0
schilcu01,1993,WS,PHI,NL,1,1,2,2,1,1,0,46,13,6,2,5,9,0.236,3.52,0,1,0,0,61,0,7,0,1,3
smoltjo01,1993,NLCS,ATL,NL,0,1,1,1,0,0,0,19,8,0,0,5,10,0.296,0,0,0,0,0,33,0,2,0,1,0
stantmi02,1993,NLCS,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,0,0,0,0,0
stewada01,1993,ALCS,TOR,AL,2,0,2,2,0,0,0,40,8,3,0,8,8,0.178,2.02,0,2,1,0,56,0,3,2,0,0
stewada01,1993,WS,TOR,AL,0,1,2,2,0,0,0,36,10,9,2,8,8,0.213,6.75,0,1,0,1,55,0,9,0,0,0
stottto01,1993,ALCS,TOR,AL,0,1,1,1,0,0,0,18,6,5,2,4,4,0.273,7.5,0,0,0,1,26,0,5,0,0,1
stottto01,1993,WS,TOR,AL,0,0,1,1,0,0,0,6,3,6,1,4,1,0.333,27,0,0,0,0,13,0,6,0,0,0
thigpbo01,1993,NLCS,PHI,NL,0,0,2,0,0,0,0,5,1,1,1,1,3,0.167,5.4,0,0,0,0,7,1,1,0,0,0
thigpbo01,1993,WS,PHI,NL,0,0,2,0,0,0,0,8,1,0,0,1,0,0.143,0,0,0,1,0,10,1,0,0,1,0
timlimi01,1993,ALCS,TOR,AL,0,0,1,0,0,0,0,7,3,1,0,0,2,0.3,3.86,0,0,0,0,10,1,1,0,0,0
timlimi01,1993,WS,TOR,AL,0,0,2,0,0,0,0,7,2,0,0,0,4,0.25,0,0,0,0,0,8,1,0,0,0,1
warddu01,1993,ALCS,TOR,AL,0,0,4,0,0,0,2,14,4,3,2,4,8,0.222,5.79,0,0,0,0,22,4,3,0,0,0
warddu01,1993,WS,TOR,AL,1,0,4,0,0,0,2,14,3,1,1,0,7,0.176,1.93,0,0,0,0,17,4,2,0,0,0
westda01,1993,NLCS,PHI,NL,0,0,3,0,0,0,0,8,5,4,0,2,5,0.357,13.5,0,0,0,0,16,0,5,0,0,0
westda01,1993,WS,PHI,NL,0,0,3,0,0,0,0,3,5,3,0,1,0,0.625,27,0,0,1,0,10,0,3,0,0,0
willimi02,1993,NLCS,PHI,NL,2,0,4,0,0,0,2,16,6,1,0,2,5,0.3,1.69,0,0,0,0,25,3,2,2,1,1
willimi02,1993,WS,PHI,NL,0,2,3,0,0,0,1,8,5,6,1,4,1,0.5,20.25,0,0,0,0,15,2,6,0,1,1
wohlema01,1993,NLCS,ATL,NL,0,1,4,0,0,0,0,16,2,2,2,3,10,0.111,3.38,1,1,0,0,21,4,2,0,0,0
aguilri01,1995,ALDS1,BOS,AL,0,0,1,0,0,0,0,2,3,1,1,0,1,0.6,13.5,0,0,0,0,5,0,1,0,0,0
assenpa01,1995,ALCS,CLE,AL,0,0,3,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0
assenpa01,1995,ALDS1,CLE,AL,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0
assenpa01,1995,WS,CLE,AL,0,0,4,0,0,0,0,4,1,1,0,3,3,0.167,6.75,1,0,0,0,9,1,2,0,0,0
astacpe01,1995,NLDS2,LAN,NL,0,0,3,0,0,0,0,10,1,0,0,0,5,0.091,0,0,0,0,0,11,1,0,0,0,0
averyst01,1995,NLCS,ATL,NL,1,0,2,1,0,0,0,18,2,0,0,4,6,0.111,0,0,0,0,0,22,0,0,0,0,3
averyst01,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,2,1,1,0,0,1,0.333,13.5,0,0,0,0,3,0,1,0,0,0
averyst01,1995,WS,ATL,NL,1,0,1,1,0,0,0,18,3,1,1,5,3,0.15,1.5,1,0,0,1,25,0,1,0,0,1
ayalabo01,1995,ALCS,SEA,AL,0,0,2,0,0,0,0,11,3,1,1,3,3,0.231,2.45,0,0,0,0,16,0,1,0,0,1
ayalabo01,1995,ALDS2,SEA,AL,0,0,2,0,0,0,0,2,6,4,1,1,0,0.857,54,0,0,0,0,9,0,4,0,1,0
belchti01,1995,ALCS,SEA,AL,0,1,1,1,0,0,0,17,9,4,1,2,1,0.36,6.35,0,0,0,0,27,0,4,0,0,1
belchti01,1995,ALDS2,SEA,AL,0,1,2,0,0,0,0,13,4,3,1,5,0,0.286,6.23,1,0,0,0,20,1,3,1,0,0
belinst01,1995,ALDS1,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
benesan01,1995,ALCS,SEA,AL,0,1,1,1,0,0,0,7,6,6,2,2,3,0.5,23.14,0,0,0,0,15,0,6,0,1,0
benesan01,1995,ALDS2,SEA,AL,0,0,2,2,0,0,0,35,10,7,3,9,8,0.233,5.4,1,0,0,0,52,0,7,0,0,1
borbope02,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,0,3,0.25,0,0,0,0,0,4,0,0,0,0,0
borbope02,1995,WS,ATL,NL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
bosioch01,1995,ALCS,SEA,AL,0,1,1,1,0,0,0,16,7,2,1,2,3,0.318,3.38,0,0,0,0,24,0,3,0,0,1
bosioch01,1995,ALDS2,SEA,AL,0,0,2,2,0,0,0,23,10,9,2,4,2,0.323,10.57,0,0,0,0,36,0,9,0,1,1
brantje01,1995,NLCS,CIN,NL,0,0,2,0,0,0,0,8,0,0,0,2,1,0,0,1,0,0,0,10,0,0,0,0,0
brantje01,1995,NLDS2,CIN,NL,0,0,3,0,0,0,1,9,5,2,1,0,2,0.357,6,0,0,0,0,14,3,2,0,0,0
burbada01,1995,NLCS,CIN,NL,0,0,2,0,0,0,0,11,3,0,0,4,0,0.231,0,1,1,0,0,17,1,0,0,0,1
burbada01,1995,NLDS2,CIN,NL,1,0,1,0,0,0,0,3,2,0,0,1,0,0.4,0,0,0,0,0,6,0,0,0,0,0
carrahe01,1995,NLCS,CIN,NL,0,0,1,0,0,0,0,4,1,0,0,0,3,0.2,0,0,0,0,0,5,1,0,0,0,0
charlno01,1995,ALCS,SEA,AL,1,0,3,0,0,0,1,18,1,0,0,1,5,0.053,0,0,0,1,0,21,3,0,0,0,0
charlno01,1995,ALDS2,SEA,AL,1,0,4,0,0,0,1,22,4,2,1,3,9,0.148,2.45,0,1,0,0,30,1,2,0,0,1
clemero02,1995,ALDS1,BOS,AL,0,0,1,1,0,0,0,21,5,3,0,1,5,0.192,3.86,0,0,0,0,27,0,3,0,0,0
clontbr01,1995,NLCS,ATL,NL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0
clontbr01,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0
clontbr01,1995,WS,ATL,NL,0,0,2,0,0,0,0,10,2,1,1,0,2,0.182,2.7,0,0,0,0,11,1,1,0,0,1
coneda01,1995,ALDS2,NYA,AL,1,0,2,2,0,0,0,47,15,8,4,9,14,0.242,4.6,0,2,0,0,71,0,8,0,0,0
cormirh01,1995,ALDS1,BOS,AL,0,0,2,0,0,0,0,2,2,1,0,1,2,0.5,13.5,0,0,1,0,6,0,1,0,0,0
cummijo01,1995,NLDS2,LAN,NL,0,0,2,0,0,0,0,4,3,3,0,2,3,0.429,20.25,1,0,0,0,9,0,3,0,0,0
embreal01,1995,ALCS,CLE,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
embreal01,1995,WS,CLE,AL,0,0,4,0,0,0,0,10,2,1,0,2,2,0.182,2.7,1,0,0,0,14,2,1,1,0,0
glavito02,1995,NLCS,ATL,NL,0,0,1,1,0,0,0,21,7,1,0,2,5,0.292,1.29,1,0,1,0,27,0,1,0,0,4
glavito02,1995,NLDS1,ATL,NL,0,0,1,1,0,0,0,21,5,2,1,1,3,0.185,2.57,0,0,0,0,28,0,3,0,0,0
glavito02,1995,WS,ATL,NL,2,0,2,2,0,0,0,42,4,2,1,6,11,0.087,1.29,0,1,0,0,52,0,2,0,0,0
guthrma01,1995,NLDS2,LAN,NL,0,0,3,0,0,0,0,4,2,1,1,1,1,0.4,6.75,0,0,0,0,6,0,1,0,0,1
hansoer01,1995,ALDS1,BOS,AL,0,1,1,1,1,0,0,24,4,4,1,4,5,0.143,4.5,1,0,1,0,34,0,4,1,0,0
hernaxa01,1995,NLCS,CIN,NL,0,0,1,0,0,0,0,2,3,2,1,0,0,0.6,27,0,0,0,0,5,0,2,0,0,0
hershor01,1995,ALCS,CLE,AL,2,0,2,2,0,0,0,42,9,2,1,3,15,0.173,1.29,1,1,1,0,57,0,3,1,0,0
hershor01,1995,ALDS1,CLE,AL,1,0,1,1,0,0,0,22,3,0,0,2,7,0.115,0,0,1,0,0,28,0,0,0,0,0
hershor01,1995,WS,CLE,AL,1,1,2,2,0,0,0,42,8,4,2,4,13,0.17,2.57,1,0,0,0,52,0,5,1,0,1
hillke01,1995,ALCS,CLE,AL,1,0,1,1,0,0,0,21,5,0,0,3,6,0.192,0,0,0,0,0,29,0,0,0,0,0
hillke01,1995,ALDS1,CLE,AL,1,0,1,0,0,0,0,4,1,0,0,0,2,0.2,0,0,0,0,0,5,1,0,0,0,0
hillke01,1995,WS,CLE,AL,0,1,2,1,0,0,0,19,7,3,1,4,1,0.269,4.26,0,0,0,0,30,0,3,0,0,0
hitchst01,1995,ALDS2,NYA,AL,0,0,2,0,0,0,0,5,2,1,1,2,1,0.333,5.4,1,0,0,0,9,0,2,1,0,0
holmeda01,1995,NLDS1,COL,NL,1,0,3,0,0,0,0,5,6,0,0,0,2,0.5,0,0,0,0,0,12,1,2,0,0,0
howest01,1995,ALDS2,NYA,AL,0,0,2,0,0,0,0,3,4,2,1,0,0,0.667,18,0,0,0,0,6,1,2,0,0,1
hudsojo02,1995,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,1,0,0.4,0,0,1,0,0,6,1,0,0,0,0
jacksmi02,1995,NLCS,CIN,NL,0,1,3,0,0,0,0,7,5,6,1,4,1,0.455,23.14,2,0,0,1,16,1,6,1,0,0
jacksmi02,1995,NLDS2,CIN,NL,0,0,3,0,0,0,0,11,4,0,0,0,1,0.267,0,0,0,0,0,15,0,0,0,0,0
johnsra05,1995,ALCS,SEA,AL,0,1,2,2,0,0,0,46,12,4,1,2,13,0.211,2.35,0,0,0,0,60,0,6,0,1,0
johnsra05,1995,ALDS2,SEA,AL,2,0,2,1,0,0,0,30,5,3,1,6,16,0.156,2.7,1,0,0,0,40,1,3,1,1,0
kamiesc01,1995,ALDS2,NYA,AL,0,0,1,1,0,0,0,15,9,4,1,4,4,0.409,7.2,0,0,0,0,28,0,5,1,1,0
leskacu01,1995,NLDS1,COL,NL,0,1,3,0,0,0,0,9,3,2,1,0,4,0.25,6,0,0,0,0,12,1,2,0,0,0
maddugr01,1995,NLCS,ATL,NL,1,0,1,1,0,0,0,24,7,1,0,2,4,0.226,1.12,0,1,1,0,34,0,1,0,0,0
maddugr01,1995,NLDS1,ATL,NL,1,0,2,2,0,0,0,42,19,7,3,2,7,0.358,4.5,1,0,1,0,58,0,7,1,1,5
maddugr01,1995,WS,ATL,NL,1,1,2,2,1,0,0,48,9,4,1,3,8,0.158,2.25,1,0,0,0,60,0,6,0,0,0
maddumi01,1995,ALDS1,BOS,AL,0,0,2,0,0,0,0,9,2,0,0,1,1,0.182,0,1,0,1,0,14,0,0,1,0,0
martide01,1995,ALCS,CLE,AL,1,1,2,2,0,0,0,40,10,3,1,3,7,0.208,2.02,0,0,1,0,52,0,3,0,0,2
martide01,1995,ALDS1,CLE,AL,0,0,1,1,0,0,0,18,5,2,1,0,2,0.217,3,0,0,0,0,23,0,2,0,0,0
martide01,1995,WS,CLE,AL,0,1,2,2,0,0,0,31,12,4,1,8,5,0.308,3.48,1,0,1,0,49,0,4,0,1,2
martira02,1995,NLDS2,LAN,NL,0,1,1,1,0,0,0,13,10,7,1,2,3,0.476,14.54,0,0,0,0,25,0,7,1,1,0
mcdowja01,1995,ALDS2,NYA,AL,0,2,2,1,0,0,0,21,8,7,1,4,6,0.296,9,1,1,1,0,32,1,7,0,0,2
mcmicgr01,1995,NLCS,ATL,NL,1,0,3,0,0,0,1,8,0,0,0,1,2,0,0,0,0,0,0,8,1,0,1,0,1
mcmicgr01,1995,NLDS1,ATL,NL,0,0,2,0,0,0,0,4,1,1,0,2,1,0.2,6.75,0,0,0,0,7,0,1,0,0,0
mcmicgr01,1995,WS,ATL,NL,0,0,3,0,0,0,0,10,3,1,0,2,2,0.214,2.7,0,1,0,0,16,0,2,0,0,0
merckke01,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
merckke01,1995,WS,ATL,NL,0,0,1,0,0,0,0,6,1,1,0,2,2,0.143,4.5,0,0,0,0,9,0,1,0,0,0
mesajo01,1995,ALCS,CLE,AL,0,0,4,0,0,0,1,12,3,1,1,1,1,0.214,2.25,0,0,0,0,15,3,1,0,0,0
mesajo01,1995,ALDS1,CLE,AL,0,0,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0
mesajo01,1995,WS,CLE,AL,1,0,2,0,0,0,1,12,5,2,1,1,4,0.333,4.5,0,0,0,0,17,2,2,1,0,1
munozmi01,1995,NLDS1,COL,NL,0,1,4,0,0,0,0,4,4,2,0,1,1,0.5,13.5,0,0,0,0,9,0,2,0,0,0
nagych01,1995,ALCS,CLE,AL,0,0,1,1,0,0,0,24,5,1,1,0,6,0.172,1.12,0,0,1,0,30,0,2,0,0,0
nagych01,1995,ALDS1,CLE,AL,1,0,1,1,0,0,0,21,4,1,0,5,6,0.154,1.29,0,0,0,0,32,0,1,0,1,0
nagych01,1995,WS,CLE,AL,0,0,1,1,0,0,0,21,8,5,2,1,4,0.286,6.43,0,0,0,0,29,0,5,0,0,0
nelsoje01,1995,ALCS,SEA,AL,0,0,3,0,0,0,0,9,3,0,0,5,3,0.333,0,1,0,0,0,15,0,0,1,0,2
nelsoje01,1995,ALDS2,SEA,AL,0,1,3,0,0,0,0,17,7,2,0,3,7,0.304,3.18,0,0,1,0,27,0,2,0,0,0
nomohi01,1995,NLDS2,LAN,NL,0,1,1,1,0,0,0,15,7,5,2,2,6,0.318,9,1,1,0,0,24,0,5,0,0,0
ogeach01,1995,ALCS,CLE,AL,0,0,1,0,0,0,0,2,1,0,0,0,2,0.333,0,0,1,0,0,3,0,0,0,0,0
osunaan01,1995,NLDS2,LAN,NL,0,1,3,0,0,0,0,10,3,1,0,1,3,0.231,2.7,1,0,0,0,14,2,1,0,0,0
paintla01,1995,NLDS1,COL,NL,0,0,1,1,0,0,0,15,5,3,2,2,4,0.25,5.4,0,0,0,0,23,0,3,0,1,0
penaal01,1995,NLCS,ATL,NL,0,0,3,0,0,0,0,9,2,0,0,1,4,0.182,0,1,0,0,0,12,0,0,0,0,0
penaal01,1995,NLDS1,ATL,NL,2,0,3,0,0,0,0,9,3,0,0,1,2,0.25,0,1,0,1,0,14,1,0,0,0,0
penaal01,1995,WS,ATL,NL,0,1,2,0,0,0,0,3,3,1,0,2,0,0.6,9,1,0,0,0,7,1,1,0,0,0
pettian01,1995,ALDS2,NYA,AL,0,0,1,1,0,0,0,21,9,4,1,3,0,0.346,5.14,0,0,0,0,30,0,4,0,1,0
plunker01,1995,ALCS,CLE,AL,0,0,3,0,0,0,0,6,1,2,1,3,2,0.167,9,1,0,0,0,9,2,2,0,0,0
plunker01,1995,ALDS1,CLE,AL,0,0,1,0,0,0,0,4,1,0,0,1,1,0.25,0,1,0,0,0,6,0,0,1,0,0
pooleji02,1995,ALCS,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
pooleji02,1995,ALDS1,CLE,AL,0,0,1,0,0,0,0,5,2,1,1,1,2,0.286,5.4,1,0,0,0,8,0,1,0,0,0
pooleji02,1995,WS,CLE,AL,0,1,2,0,0,0,0,7,1,1,1,0,1,0.111,3.86,0,0,0,0,9,0,1,0,0,0
portuma01,1995,NLCS,CIN,NL,0,1,1,0,0,0,0,3,3,4,1,1,0,0.5,36,1,1,0,0,7,1,4,0,0,0
reedst01,1995,NLDS1,COL,NL,0,0,3,0,0,0,0,8,2,0,0,1,3,0.2,0,1,0,1,0,12,0,0,0,0,0
reynoar02,1995,NLDS1,COL,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,0,0,0,0,0
rislebi01,1995,ALCS,SEA,AL,0,0,3,0,0,0,0,8,2,0,0,1,2,0.2,0,0,0,0,0,11,3,0,0,0,0
rislebi01,1995,ALDS2,SEA,AL,0,0,4,0,0,0,1,9,2,2,2,0,1,0.182,6,0,0,1,0,12,1,2,0,0,0
ritzke01,1995,NLDS1,COL,NL,0,0,2,1,0,0,0,21,12,6,3,3,5,0.387,7.71,1,0,0,0,34,0,7,0,0,2
riverma01,1995,ALDS2,NYA,AL,1,0,3,0,0,0,0,16,3,0,0,1,8,0.167,0,1,0,0,0,20,2,0,1,0,0
ruffibr01,1995,NLDS1,COL,NL,0,0,4,0,0,0,0,10,3,1,0,2,2,0.25,2.7,0,0,0,0,14,1,1,0,0,1
saberbr01,1995,NLDS1,COL,NL,0,1,1,1,0,0,0,12,7,5,1,1,3,0.368,11.25,0,0,0,0,20,0,6,0,0,0
schoupe01,1995,NLCS,CIN,NL,0,1,2,2,0,0,0,43,14,2,0,3,13,0.25,1.26,0,1,0,0,59,0,2,0,0,1
schoupe01,1995,NLDS2,CIN,NL,1,0,1,1,0,0,0,21,5,2,1,3,5,0.2,2.57,0,0,0,0,28,0,2,0,0,1
smilejo01,1995,NLCS,CIN,NL,0,0,1,1,0,0,0,15,5,2,0,0,1,0.25,3.6,0,0,0,0,20,0,2,0,0,0
smilejo01,1995,NLDS2,CIN,NL,0,0,1,1,0,0,0,18,9,2,1,0,1,0.346,3,0,0,0,0,27,0,2,1,0,0
smithza01,1995,ALDS1,BOS,AL,0,1,1,0,0,0,0,4,1,1,1,0,0,0.2,6.75,0,0,0,0,5,1,1,0,0,0
smoltjo01,1995,NLCS,ATL,NL,0,0,1,1,0,0,0,21,7,2,0,2,2,0.269,2.57,0,0,0,0,28,0,2,0,0,0
smoltjo01,1995,NLDS1,ATL,NL,0,0,1,1,0,0,0,17,5,5,2,1,6,0.238,7.94,0,1,1,0,24,0,5,1,0,0
smoltjo01,1995,WS,ATL,NL,0,0,1,1,0,0,0,7,6,4,0,2,4,0.462,15.43,0,0,0,0,15,0,4,0,0,0
stantmi02,1995,ALDS1,BOS,AL,0,0,1,0,0,0,0,7,1,0,0,0,4,0.125,0,0,0,0,0,8,0,0,0,0,0
swiftbi02,1995,NLDS1,COL,NL,0,0,1,1,0,0,0,18,7,4,0,2,3,0.318,6,0,0,0,0,24,0,4,0,0,1
tapanke01,1995,NLDS2,LAN,NL,0,0,2,0,0,0,0,1,0,3,0,4,1,0,81,1,0,0,0,5,0,3,0,0,0
tavarju01,1995,ALCS,CLE,AL,0,1,4,0,0,0,0,10,3,1,0,1,2,0.2,2.7,1,0,0,0,16,0,1,0,0,0
tavarju01,1995,ALDS1,CLE,AL,0,0,3,0,0,0,0,8,5,2,1,0,3,0.385,6.75,0,0,0,0,13,0,2,0,0,0
tavarju01,1995,WS,CLE,AL,0,0,5,0,0,0,0,13,3,0,0,2,1,0.25,0,0,0,1,0,17,1,0,2,0,2
thompma01,1995,NLDS1,COL,NL,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
valdeis01,1995,NLDS2,LAN,NL,0,0,1,1,0,0,0,21,3,0,1,1,6,0.125,0,0,0,0,0,25,0,2,0,0,1
wakefti01,1995,ALDS1,BOS,AL,0,1,1,1,0,0,0,16,5,7,1,5,4,0.238,11.81,0,0,1,0,27,0,7,0,0,0
wellsbo01,1995,ALCS,SEA,AL,0,0,1,0,0,0,0,9,2,1,0,2,2,0.182,3,0,0,0,0,13,0,1,0,0,0
wellsbo01,1995,ALDS2,SEA,AL,0,0,1,0,0,0,0,3,2,1,0,1,0,0.4,9,0,0,0,0,6,1,1,0,0,0
wellsda01,1995,NLCS,CIN,NL,0,1,1,1,0,0,0,18,8,3,1,2,3,0.32,4.5,0,0,0,0,27,0,3,0,0,1
wellsda01,1995,NLDS2,CIN,NL,1,0,1,1,0,0,0,19,6,0,0,1,8,0.231,0,0,0,1,0,28,0,1,0,0,0
wettejo01,1995,ALDS2,NYA,AL,0,1,3,0,0,0,0,13,8,7,2,2,5,0.381,14.54,0,0,1,0,24,1,7,0,0,0
wickmbo01,1995,ALDS2,NYA,AL,0,0,3,0,0,0,0,9,5,0,0,0,3,0.417,0,0,0,0,0,14,0,0,1,1,0
wohlema01,1995,NLCS,ATL,NL,1,0,4,0,0,0,0,15,2,1,0,0,8,0.125,1.8,0,0,0,0,17,3,1,0,1,0
wohlema01,1995,NLDS1,ATL,NL,0,1,3,0,0,0,2,8,6,2,0,2,4,0.429,6.75,1,0,0,0,16,2,2,0,0,0
wohlema01,1995,WS,ATL,NL,0,0,4,0,0,0,2,15,4,1,1,3,3,0.211,1.8,2,0,0,0,22,2,1,0,0,0
wolcobo01,1995,ALCS,SEA,AL,1,0,1,1,0,0,0,21,8,2,1,5,2,0.286,2.57,0,0,0,0,33,0,2,0,0,1
ashbyan01,1996,NLDS2,SDN,NL,0,0,1,1,0,0,0,16,7,4,1,1,5,0.304,6.75,0,1,0,0,24,0,4,0,0,0
assenpa01,1996,ALDS1,CLE,AL,1,0,3,0,0,0,0,5,0,0,0,1,2,0,0,1,0,0,0,6,0,0,0,1,0
astacpe01,1996,NLDS1,LAN,NL,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
averyst01,1996,NLCS,ATL,NL,0,0,2,0,0,0,0,6,2,0,0,1,1,0.333,0,0,0,0,0,7,2,0,0,0,2
averyst01,1996,WS,ATL,NL,0,1,1,0,0,0,0,2,1,1,0,3,0,0.333,13.5,1,0,0,0,6,0,2,0,0,0
benesal01,1996,NLCS,SLN,NL,0,1,2,1,0,0,0,19,3,2,0,2,5,0.15,2.84,1,0,1,0,25,0,2,1,1,0
benesan01,1996,NLCS,SLN,NL,0,0,3,2,0,0,0,46,19,9,3,3,9,0.302,5.28,0,0,0,0,67,0,9,1,0,1
benesan01,1996,NLDS2,SLN,NL,0,0,1,1,0,0,0,21,6,4,1,1,9,0.222,5.14,0,0,0,0,28,0,4,0,0,0
benitar01,1996,ALCS,BAL,AL,0,0,3,0,0,0,1,7,3,2,2,3,2,0.3,7.71,1,0,0,0,13,1,2,0,0,0
benitar01,1996,ALDS1,BAL,AL,2,0,3,0,0,0,0,12,1,1,1,2,6,0.083,2.25,0,0,0,0,15,0,1,0,1,0
bielemi01,1996,NLCS,ATL,NL,0,0,3,0,0,0,0,9,0,0,0,1,5,0,0,0,0,0,0,10,0,0,0,0,0
bielemi01,1996,NLDS1,ATL,NL,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0
bielemi01,1996,WS,ATL,NL,0,0,2,0,0,0,0,9,0,0,0,3,6,0,0,0,0,0,0,12,1,0,0,0,0
blairwi01,1996,NLDS2,SDN,NL,0,0,1,0,0,0,0,6,1,0,0,2,3,0.167,0,0,0,0,0,8,1,0,0,0,0
bochtdo01,1996,NLDS2,SDN,NL,0,1,1,0,0,0,0,1,0,1,0,2,0,0,27,1,1,0,0,3,0,1,0,0,0
boehrbr01,1996,ALDS2,NYA,AL,1,0,2,0,0,0,0,4,3,1,1,2,0,0.375,6.75,0,0,0,0,10,1,2,0,0,0
boehrbr01,1996,WS,NYA,AL,0,0,2,0,0,0,0,15,5,3,2,0,5,0.25,5.4,0,0,0,0,21,0,5,0,1,0
burkejo03,1996,ALDS2,TEX,AL,1,0,1,1,1,0,0,27,10,2,0,1,7,0.27,2,0,0,0,0,38,0,2,0,0,0
candito01,1996,NLDS1,LAN,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1
clontbr01,1996,NLCS,ATL,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
clontbr01,1996,WS,ATL,NL,0,0,3,0,0,0,0,5,1,0,0,1,2,0.143,0,1,0,0,0,8,2,0,0,0,0
coneda01,1996,ALCS,NYA,AL,0,0,1,1,0,0,0,18,5,2,1,5,5,0.217,3,0,1,0,0,28,0,2,0,0,0
